P1,P2,class label
AF-P29322-F1.pdb,AF-A0A024R9F5-F1.pdb,2
AF-P29322-F1.pdb,AF-A0A024R9F5-F1.pdb,5
AF-P29322-F1.pdb,AF-A0A024R9F5-F1.pdb,3
AF-P29992-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-P35916-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-P36507-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-P36888-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-P46940-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-P49815-F1.pdb,AF-A0A024R9F5-F1.pdb,0
AF-P49815-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-P49815-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-P53778-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-P53778-F1.pdb,AF-A0A024R9F5-F1.pdb,3
AF-P53778-F1.pdb,AF-A0A024R9F5-F1.pdb,5
AF-P53778-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-P53778-F1.pdb,AF-A0A024R9F5-F1.pdb,2
AF-P53778-F1.pdb,AF-A0A024R9F5-F1.pdb,0
AF-Q01664-F1.pdb,AF-A0A024R9F5-F1.pdb,3
AF-Q02779-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-Q04759-F1.pdb,AF-A0A024R9F5-F1.pdb,0
AF-Q07890-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-Q07890-F1.pdb,AF-A0A024R9F5-F1.pdb,2
AF-Q07890-F1.pdb,AF-A0A024R9F5-F1.pdb,3
AF-Q07890-F1.pdb,AF-A0A024R9F5-F1.pdb,5
AF-Q13576-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-Q13882-F1.pdb,AF-A0A024R9F5-F1.pdb,2
AF-Q15198-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-Q15311-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-Q15311-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-Q15311-F1.pdb,AF-A0A024R9F5-F1.pdb,2
AF-Q16659-F1.pdb,AF-A0A024R9F5-F1.pdb,0
AF-Q16659-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-Q16659-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-Q2PPJ7-F1.pdb,AF-A0A024R9F5-F1.pdb,2
AF-Q2PPJ7-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-Q2PPJ7-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-Q3SZI4-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-Q3SZI4-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-Q684P5-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-Q684P5-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-Q6J9G0-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-Q6J9G0-F1.pdb,AF-A0A024R9F5-F1.pdb,2
AF-Q6ZRI8-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-Q8NEB9-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-Q92574-F1.pdb,AF-A0A024R9F5-F1.pdb,0
AF-Q9H3Y6-F1.pdb,AF-A0A024R9F5-F1.pdb,2
AF-Q9HAV0-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-Q9NPB6-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-Q9NY57-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-Q9NY57-F1.pdb,AF-A0A024R9F5-F1.pdb,0
AF-Q9P2F8-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-Q9UBS0-F1.pdb,AF-A0A024R9F5-F1.pdb,0
AF-Q9UK32-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-Q9UK32-F1.pdb,AF-A0A024R9F5-F1.pdb,0
AF-Q9Y243-F1.pdb,AF-A0A024R9F5-F1.pdb,0
AF-Q9Y243-F1.pdb,AF-A0A024R9F5-F1.pdb,4
AF-Q9Y572-F1.pdb,AF-A0A024R9F5-F1.pdb,1
AF-P13569-F1.pdb,AF-A0A024R9G3-F1.pdb,5
AF-P13569-F1.pdb,AF-A0A024R9G3-F1.pdb,3
AF-P13569-F1.pdb,AF-A0A024R9G3-F1.pdb,2
AF-P60052-F1.pdb,AF-A0A024R9G3-F1.pdb,4
AF-Q14154-F1.pdb,AF-A0A024R9G3-F1.pdb,2
AF-Q14154-F1.pdb,AF-A0A024R9G3-F1.pdb,3
AF-Q14154-F1.pdb,AF-A0A024R9G3-F1.pdb,5
AF-Q15645-F1.pdb,AF-A0A024R9G3-F1.pdb,2
AF-Q15645-F1.pdb,AF-A0A024R9G3-F1.pdb,5
AF-Q15645-F1.pdb,AF-A0A024R9G3-F1.pdb,3
AF-Q5RC74-F1.pdb,AF-A0A024R9G3-F1.pdb,2
AF-Q5RC74-F1.pdb,AF-A0A024R9G3-F1.pdb,5
AF-Q5RC74-F1.pdb,AF-A0A024R9G3-F1.pdb,3
AF-Q96DZ1-F1.pdb,AF-A0A024R9G3-F1.pdb,3
AF-Q96DZ1-F1.pdb,AF-A0A024R9G3-F1.pdb,2
AF-Q96DZ1-F1.pdb,AF-A0A024R9G3-F1.pdb,5
AF-Q9P0N8-F1.pdb,AF-A0A024R9G3-F1.pdb,3
AF-A4D0Z3-F1.pdb,AF-A0A024R9H2-F1.pdb,3
AF-A4D1H4-F1.pdb,AF-A0A024R9H2-F1.pdb,3
AF-A0A024QZV1-F1.pdb,AF-A0A024R9J0-F1.pdb,4
AF-A0A024QZV1-F1.pdb,AF-A0A024R9J0-F1.pdb,0
AF-A0A140VJS0-F1.pdb,AF-A0A024R9J0-F1.pdb,1
AF-A0A140VJS0-F1.pdb,AF-A0A024R9J0-F1.pdb,2
AF-O00444-F1.pdb,AF-A0A024R9J0-F1.pdb,4
AF-O00444-F1.pdb,AF-A0A024R9J0-F1.pdb,0
AF-O43264-F1.pdb,AF-A0A024R9J0-F1.pdb,5
AF-O43264-F1.pdb,AF-A0A024R9J0-F1.pdb,3
AF-O43264-F1.pdb,AF-A0A024R9J0-F1.pdb,2
AF-P53350-F1.pdb,AF-A0A024R9J0-F1.pdb,0
AF-Q14674-F1.pdb,AF-A0A024R9J0-F1.pdb,4
AF-Q15172-F1.pdb,AF-A0A024R9J0-F1.pdb,1
AF-Q96BT3-F1.pdb,AF-A0A024R9J0-F1.pdb,2
AF-Q9HBL0-F1.pdb,AF-A0A024R9J0-F1.pdb,3
AF-A0A654IBU3-F1.pdb,AF-A0A024R9J4-F1.pdb,6
AF-K7PPA8-F1.pdb,AF-A0A024R9J4-F1.pdb,6
AF-P12644-F1.pdb,AF-A0A024R9J4-F1.pdb,1
AF-P45452-F1.pdb,AF-A0A024R9J4-F1.pdb,1
AF-A0A024R158-F1.pdb,AF-A0A024R9J6-F1.pdb,0
AF-A0A024R1Z1-F1.pdb,AF-A0A024R9J6-F1.pdb,2
AF-A0A024RA90-F1.pdb,AF-A0A024R9J6-F1.pdb,2
AF-Q12816-F1.pdb,AF-A0A024R9J6-F1.pdb,3
AF-A0A024R6M3-F1.pdb,AF-A0A024R9K4-F1.pdb,5
AF-A0A024R6M3-F1.pdb,AF-A0A024R9K4-F1.pdb,3
AF-A0A024R6M3-F1.pdb,AF-A0A024R9K4-F1.pdb,2
AF-O15504-F1.pdb,AF-A0A024R9K4-F1.pdb,1
AF-P49790-F1.pdb,AF-A0A024R9K4-F1.pdb,1
AF-P57740-F1.pdb,AF-A0A024R9K4-F1.pdb,1
AF-Q05048-F1.pdb,AF-A0A024R9K4-F1.pdb,5
AF-Q86U42-F1.pdb,AF-A0A024R9K4-F1.pdb,5
AF-Q86U42-F1.pdb,AF-A0A024R9K4-F1.pdb,3
AF-Q8NFH4-F1.pdb,AF-A0A024R9K4-F1.pdb,1
AF-Q8TEM1-F1.pdb,AF-A0A024R9K4-F1.pdb,1
AF-Q8WUM0-F1.pdb,AF-A0A024R9K4-F1.pdb,1
AF-Q9BW27-F1.pdb,AF-A0A024R9K4-F1.pdb,1
AF-Q9NRG9-F1.pdb,AF-A0A024R9K4-F1.pdb,5
AF-Q9NRG9-F1.pdb,AF-A0A024R9K4-F1.pdb,1
AF-P17568-F1.pdb,AF-A0A024R9L0-F1.pdb,3
AF-P17568-F1.pdb,AF-A0A024R9L0-F1.pdb,5
AF-Q0MQC2-F1.pdb,AF-A0A024R9L0-F1.pdb,3
AF-Q0MQC2-F1.pdb,AF-A0A024R9L0-F1.pdb,5
AF-Q0MQD4-F1.pdb,AF-A0A024R9L0-F1.pdb,3
AF-Q0MQD4-F1.pdb,AF-A0A024R9L0-F1.pdb,5
AF-Q7L592-F1.pdb,AF-A0A024R9L0-F1.pdb,3
AF-Q7L592-F1.pdb,AF-A0A024R9L0-F1.pdb,5
AF-A4D105-F1.pdb,AF-A0A024R9N2-F1.pdb,2
AF-A4D2F2-F1.pdb,AF-A0A024R9N2-F1.pdb,1
AF-P27694-F1.pdb,AF-A0A024R9N2-F1.pdb,1
AF-Q92547-F1.pdb,AF-A0A024R9N2-F1.pdb,1
AF-Q99728-F1.pdb,AF-A0A024R9N2-F1.pdb,1
AF-Q9NVI1-F1.pdb,AF-A0A024R9N2-F1.pdb,0
AF-Q9Y3B6-F1.pdb,AF-A0A024R9N3-F1.pdb,3
AF-Q9BYV8-F1.pdb,AF-A0A024R9P0-F1.pdb,2
AF-Q9H6D7-F1.pdb,AF-A0A024R9P0-F1.pdb,3
AF-Q9H6D7-F1.pdb,AF-A0A024R9P0-F1.pdb,5
AF-Q9H6D7-F1.pdb,AF-A0A024R9P0-F1.pdb,2
AF-A0A024QZF2-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A024R0Y6-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A024R1C8-F1.pdb,AF-A0A024R9Q4-F1.pdb,3
AF-A0A024R1C8-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-A0A024R1C8-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A024R1C8-F1.pdb,AF-A0A024R9Q4-F1.pdb,5
AF-A0A024R1P2-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A024R5E6-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-A0A024R5Y3-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A024R5Y3-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-A0A024R5Z8-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A024R7V6-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A024R9R2-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A024R9R2-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-A0A024RAT4-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A024RB87-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A024RD04-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-A0A090N900-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A0S2Z4M6-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A0S2Z4M6-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-A0A0S2Z4Y3-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-A4D0Z3-F1.pdb,AF-A0A024R9Q4-F1.pdb,3
AF-A4D0Z3-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A4D0Z3-F1.pdb,AF-A0A024R9Q4-F1.pdb,5
AF-A4D0Z3-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-A4QPA9-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-B0I1T2-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-F1T0G5-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-G4XH65-F1.pdb,AF-A0A024R9Q4-F1.pdb,3
AF-L7RRS6-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-O75628-F1.pdb,AF-A0A024R9Q4-F1.pdb,3
AF-O75628-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-O75628-F1.pdb,AF-A0A024R9Q4-F1.pdb,5
AF-O75628-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-P01116-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-P10114-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-P11233-F1.pdb,AF-A0A024R9Q4-F1.pdb,3
AF-P11233-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-P11233-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-P11233-F1.pdb,AF-A0A024R9Q4-F1.pdb,5
AF-P17081-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-P28562-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-P35579-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-P36507-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-P40616-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-P53778-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-P57058-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-P62070-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-Q02779-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-Q02779-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-Q07890-F1.pdb,AF-A0A024R9Q4-F1.pdb,3
AF-Q07890-F1.pdb,AF-A0A024R9Q4-F1.pdb,5
AF-Q07890-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-Q14680-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-Q15052-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-Q6T310-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-Q86YV6-F1.pdb,AF-A0A024R9Q4-F1.pdb,4
AF-Q86YV6-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-Q8IY84-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-Q92519-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-Q92519-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-Q92519-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-Q92519-F1.pdb,AF-A0A024R9Q4-F1.pdb,3
AF-Q92519-F1.pdb,AF-A0A024R9Q4-F1.pdb,5
AF-Q96D21-F1.pdb,AF-A0A024R9Q4-F1.pdb,3
AF-Q96D21-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-Q96D21-F1.pdb,AF-A0A024R9Q4-F1.pdb,5
AF-Q96D21-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-Q96RU7-F1.pdb,AF-A0A024R9Q4-F1.pdb,2
AF-Q96RU7-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-Q96RU7-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-Q96RU8-F1.pdb,AF-A0A024R9Q4-F1.pdb,0
AF-Q9BPW5-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-Q9H628-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-Q9HAV0-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-Q9Y272-F1.pdb,AF-A0A024R9Q4-F1.pdb,1
AF-A0A024QZQ1-F1.pdb,AF-A0A024R9Q9-F1.pdb,3
AF-A0A024QZQ1-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-A0A024QZQ1-F1.pdb,AF-A0A024R9Q9-F1.pdb,0
AF-A0A024R3E3-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-A0A024R770-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-A0A024RBN1-F1.pdb,AF-A0A024R9Q9-F1.pdb,0
AF-A0A024RBN1-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-A0A024RD15-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-A0A090N8Q6-F1.pdb,AF-A0A024R9Q9-F1.pdb,0
AF-A0A0U2ZQU7-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-A4D1H4-F1.pdb,AF-A0A024R9Q9-F1.pdb,3
AF-E5KT65-F1.pdb,AF-A0A024R9Q9-F1.pdb,3
AF-F1D8S3-F1.pdb,AF-A0A024R9Q9-F1.pdb,4
AF-F1D8S3-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-F1D8S4-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-G4XH65-F1.pdb,AF-A0A024R9Q9-F1.pdb,3
AF-G4XH65-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-K7PPA8-F1.pdb,AF-A0A024R9Q9-F1.pdb,6
AF-O43741-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-O43741-F1.pdb,AF-A0A024R9Q9-F1.pdb,0
AF-P05231-F1.pdb,AF-A0A024R9Q9-F1.pdb,6
AF-P10276-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-P11474-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-P11474-F1.pdb,AF-A0A024R9Q9-F1.pdb,4
AF-P11474-F1.pdb,AF-A0A024R9Q9-F1.pdb,6
AF-P11474-F1.pdb,AF-A0A024R9Q9-F1.pdb,3
AF-P25490-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-P31939-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-P53778-F1.pdb,AF-A0A024R9Q9-F1.pdb,2
AF-P55055-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-P60052-F1.pdb,AF-A0A024R9Q9-F1.pdb,6
AF-Q08426-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-Q14693-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-Q15466-F1.pdb,AF-A0A024R9Q9-F1.pdb,6
AF-Q15466-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-Q92830-F1.pdb,AF-A0A024R9Q9-F1.pdb,0
AF-Q92831-F1.pdb,AF-A0A024R9Q9-F1.pdb,0
AF-Q9UGI9-F1.pdb,AF-A0A024R9Q9-F1.pdb,1
AF-Q9UGI9-F1.pdb,AF-A0A024R9Q9-F1.pdb,0
AF-A0A024QZ20-F1.pdb,AF-A0A024R9R2-F1.pdb,0
AF-A0A024QZT2-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-A0A024QZU0-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-A0A024R0Q7-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-A0A024R1K7-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-A0A024R1K7-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-A0A024R5Y2-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-A0A024R5Y2-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-A0A024R5Y2-F1.pdb,AF-A0A024R9R2-F1.pdb,5
AF-A0A024R5Y2-F1.pdb,AF-A0A024R9R2-F1.pdb,3
AF-A0A024R7J0-F1.pdb,AF-A0A024R9R2-F1.pdb,0
AF-A0A024R7N1-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-A0A024R9Q4-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-A0A024RAS5-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-A0A024RBU5-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-A0A024RBU5-F1.pdb,AF-A0A024R9R2-F1.pdb,0
AF-A0A024RD04-F1.pdb,AF-A0A024R9R2-F1.pdb,0
AF-A0A024RD04-F1.pdb,AF-A0A024R9R2-F1.pdb,3
AF-A0A024RD04-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-A0A024RD04-F1.pdb,AF-A0A024R9R2-F1.pdb,5
AF-A0A024RD04-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-A0A024RD04-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-A0A024RD15-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-A0A024RD15-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-A0A024RD15-F1.pdb,AF-A0A024R9R2-F1.pdb,0
AF-A0A0S2Z4Z8-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-A0A140VJM3-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-A0A140VJM3-F1.pdb,AF-A0A024R9R2-F1.pdb,0
AF-A0A140VJS0-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-A0A2X0TVW3-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-A0A2X0TVW3-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-A0A2X0TW08-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-A1LQ23-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-A5PKW4-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-A5PKW4-F1.pdb,AF-A0A024R9R2-F1.pdb,5
AF-A5PKW4-F1.pdb,AF-A0A024R9R2-F1.pdb,3
AF-B2R6Q4-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-B2R6Q4-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-F1T0G5-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-F1T0H7-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-L7RRS6-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-L7RRS6-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-L7RRS6-F1.pdb,AF-A0A024R9R2-F1.pdb,0
AF-L7RXH5-F1.pdb,AF-A0A024R9R2-F1.pdb,0
AF-L7RXH5-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-O14641-F1.pdb,AF-A0A024R9R2-F1.pdb,3
AF-O43307-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-O60292-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-O60292-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-O60292-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-O60346-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-P09471-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-P09619-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-P0C0E4-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-P15056-F1.pdb,AF-A0A024R9R2-F1.pdb,0
AF-P16234-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-P19086-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-P19087-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-P29322-F1.pdb,AF-A0A024R9R2-F1.pdb,5
AF-P29322-F1.pdb,AF-A0A024R9R2-F1.pdb,3
AF-P29322-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-P29992-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-P35916-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-P36507-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-P36888-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-P46940-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-P49815-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-P49815-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-P51451-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-P53778-F1.pdb,AF-A0A024R9R2-F1.pdb,5
AF-P53778-F1.pdb,AF-A0A024R9R2-F1.pdb,0
AF-P53778-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-P53778-F1.pdb,AF-A0A024R9R2-F1.pdb,3
AF-P53778-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-P53778-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-Q02779-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q07890-F1.pdb,AF-A0A024R9R2-F1.pdb,3
AF-Q07890-F1.pdb,AF-A0A024R9R2-F1.pdb,5
AF-Q07890-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-Q07890-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q13576-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-Q13882-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-Q13882-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q15198-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q15311-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-Q15311-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-Q15311-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q15836-F1.pdb,AF-A0A024R9R2-F1.pdb,3
AF-Q15836-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-Q15836-F1.pdb,AF-A0A024R9R2-F1.pdb,5
AF-Q16659-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-Q16659-F1.pdb,AF-A0A024R9R2-F1.pdb,0
AF-Q16659-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q2PPJ7-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-Q2PPJ7-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q2PPJ7-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-Q3SZI4-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q3SZI4-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-Q52LW3-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-Q684P5-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q684P5-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-Q6J9G0-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q6ZRI8-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-Q8NEB9-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q8TB24-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q99959-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q9H3Y6-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q9H3Y6-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-Q9HAV0-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q9NPB6-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q9NYF5-F1.pdb,AF-A0A024R9R2-F1.pdb,2
AF-Q9NZ32-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-Q9P2F8-F1.pdb,AF-A0A024R9R2-F1.pdb,4
AF-Q9Y572-F1.pdb,AF-A0A024R9R2-F1.pdb,1
AF-A0A024QZV1-F1.pdb,AF-A0A024R9R3-F1.pdb,0
AF-A0A384NYL6-F1.pdb,AF-A0A024R9R3-F1.pdb,3
AF-Q9NZ52-F1.pdb,AF-A0A024R9R3-F1.pdb,0
AF-A0A024RA90-F1.pdb,AF-A0A024R9W4-F1.pdb,2
AF-O60306-F1.pdb,AF-A0A024R9W4-F1.pdb,3
AF-O60306-F1.pdb,AF-A0A024R9W4-F1.pdb,2
AF-O60306-F1.pdb,AF-A0A024R9W4-F1.pdb,5
AF-O95631-F1.pdb,AF-A0A024R9W4-F1.pdb,1
AF-O95631-F1.pdb,AF-A0A024R9W4-F1.pdb,3
